Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	Description	Ontology	Definition
GO:0003942	0.0189477442432575	0.00122113465024405	-0.0536065333411893	0.0606274133718773	0.0512888238154929	0.0667752394839261	0.312527670066271	0.0238089813608706	-0.802790581591149	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	N-acetyl-gamma-glutamyl-phosphate reductase activity	MF	Catalysis of the reaction: N-acetyl-L-glutamate 5-semialdehyde + NADP+ + phosphate = N-acetyl-5-glutamyl phosphate + NADPH + H+.
GO:0016994	-0.041527398357246	-0.0843578898350269	-0.0902414241051433	0.072650682133319	0.0685425447044892	0.08761247334503	-0.571603695076674	-1.23073764183578	-1.03000658079541	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	precorrin-6A reductase activity	MF	Catalysis of the reaction: precorrin-6B + NADP+ = precorrin-6A + NADPH + H+.
GO:0006817	-0.0107809313575325	0.081648902265204	0.0536885280553008	0.0549781298580233	0.0502874098181099	0.0633203213602359	-0.196094908745958	1.62364501493573	0.847887801293067	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	phosphate ion transport	BP	The directed movement of phosphate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0051499	0.0152503411517988	0.00303234606551618	0.0374767451357983	0.0534661093257232	0.0463169347366229	0.0585225563211428	0.285233792847942	0.065469489351127	0.640381204986066	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	D-aminoacyl-tRNA deacylase activity	MF	Catalysis of the reaction: D-aminoacyl-tRNA = D-amino acid + tRNA. Hydrolysis of the removal of D-amino acids from residues in charged tRNA.
GO:0003951	0.0229352475114015	0.0325928199117112	0.0341471728537167	0.0511961139219212	0.0449549153283726	0.0583419095428656	0.447988055233643	0.725011262364468	0.585294055701549	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NAD+ kinase activity	MF	Catalysis of the reaction: ATP + NAD(+) = ADP + 2 H(+) + NADP(+).
GO:0008901	0.0386882996985084	-0.0173872904956339	0.0178920138001774	0.0758694825438653	0.0713931560454595	0.0878482245937212	0.50993229954007	-0.243542819210325	0.203669611798349	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ferredoxin hydrogenase activity	MF	Catalysis of the reaction: 2 reduced ferredoxin + 2 H+ = 2 oxidized ferredoxin + H2.
GO:0008409	-0.00354807226058215	-0.0122895496667362	0.0196068908890237	0.0551743604270697	0.0483975372003473	0.0591782029227249	-0.0643065408120507	-0.253929236437427	0.331319471032711	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	5'-3' exonuclease activity	MF	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 5' end.
GO:0004844	0.0210098438460571	-0.00601729326784558	0.00971615937249309	0.0626182140212863	0.0537803059697874	0.0695470955636544	0.335522885384675	-0.111886556971728	0.139706184618453	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	uracil DNA N-glycosylase activity	MF	Catalysis of the cleavage of the N-C1' glycosidic bond between the damaged DNA base and the deoxyribose sugar, releasing a free base and leaving an apyrimidinic (AP) site. Enzymes with this activity recognize and remove uracil bases in DNA that result from the deamination of cytosine or the misincorporation of dUTP opposite an adenine.
GO:0004373	-0.0608396212600828	-0.0439230162658966	0.0307008423603533	0.0572871262722354	0.0522085643640484	0.0625247943814915	-1.06201209973364	-0.841299062728923	0.491018685691852	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glycogen (starch) synthase activity	MF	Catalysis of the reaction: UDP-glucose + (1,4)-alpha-D-glucosyl(n) = UDP + (1,4)-alpha-D-glucosyl(n+1).
GO:0008774	0.00472625836191975	-0.0461171951852721	-0.114726187623211	0.07924557512388	0.0711516855785133	0.0991245110640675	0.0596406594883243	-0.648153235026082	-1.15739473911815	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	acetaldehyde dehydrogenase (acetylating) activity	MF	Catalysis of the reaction: acetaldehyde + CoA + NAD+ = acetyl-CoA + NADH + H+.
GO:0032977	-0.0142405437474546	0.0137493799694198	0.0533464860282399	0.0513826862119241	0.0441145858580355	0.0584987868271729	-0.27714673555058	0.311674238848495	0.911924655563289	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	membrane insertase activity	MF	Mediates the integration of proteins into a membrane from the inner side of the membrane. Membrane insertases are highly conserved and include the bacterial YidC family, the plant chloroplast Alb3 family, and the fungal and animal mitochondrial Oxa1/Cox18 family.
GO:0004180	-0.0307346216789743	-0.0415337149433454	-0.0192308963841749	0.0631475492859183	0.0560449019849883	0.0683101207752272	-0.486711234664304	-0.741079268092401	-0.281523384323293	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carboxypeptidase activity	MF	Catalysis of the hydrolysis of the terminal or penultimate peptide bond at the C-terminal end of a peptide or polypeptide.
GO:0051607	0.0152704905470964	0.0144155441202878	-0.0188712288974297	0.0637298300261824	0.0546562481421838	0.0668628689697867	0.239612918170702	0.263749243870288	-0.282237797871895	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	defense response to virus	BP	Reactions triggered in response to the presence of a virus that act to protect the cell or organism.
GO:0043043	-0.00348365648914329	0.0439444096199475	0.0838222048375446	0.0528208244608554	0.047093815054002	0.0583056064571137	-0.0659523308221925	0.933124860866695	1.43763541674503	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	peptide biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of peptides, compounds of 2 or more (but usually less than 100) amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. This may include the translation of a precursor protein and its subsequent processing into a functional peptide.
GO:0048472	-0.0446138244205232	-0.063156043920889	-0.059829415124872	0.0645375736366685	0.0602275298454277	0.0755327263503981	-0.691284501516723	-1.04862417706616	-0.792099239835749	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	threonine-phosphate decarboxylase activity	MF	Catalysis of the reaction: O-phospho-L-threonine + H(+) = (R)-1-aminopropan-2-yl phosphate + CO(2).
GO:0006188	-0.0109379144006387	0.0301022972950419	0.0165249761985793	0.0531950964710708	0.047519112462702	0.0610609834591806	-0.205618846966225	0.633477683714513	0.270630691849669	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	IMP biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of IMP, inosine monophosphate.
GO:0004412	0.00923136294159516	0.0243824010684744	0.0144688876794579	0.0585514964423826	0.0511125864297729	0.0700919766058645	0.157662288796995	0.477033207896357	0.206427160141568	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	homoserine dehydrogenase activity	MF	Catalysis of the reaction: L-homoserine + NADP+ = L-aspartate-4-semialdehyde + NADPH + H+.
GO:0016798	-0.0310914406821618	-0.00530031972814105	0.0130208521322587	0.0735898367904848	0.0623180794023891	0.0903049780346753	-0.42249639404258	-0.0850526810031608	0.144187534459717	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	hydrolase activity, acting on glycosyl bonds	MF	Catalysis of the hydrolysis of any glycosyl bond.
GO:0043934	-0.0505060832638464	-0.117537810089	-0.115193681573464	0.0694799556875293	0.0641394773257472	0.0803012689463841	-0.726915881912567	-1.83253457916497	-1.43451881999993	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	sporulation	BP	The process whose specific outcome is the progression of a spore over time, from its initiation to the mature structure. A spore is a structure that can be used for dissemination, for survival of adverse conditions because of its heat and dessication resistance, and/or for reproduction.
GO:0008460	0.0191816176001235	0.0164938704889193	0.0220615646500123	0.0602163256976589	0.0528084809904069	0.0664729319761954	0.318545135025886	0.312333742224389	0.331887942868426	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	dTDP-glucose 4,6-dehydratase activity	MF	Catalysis of the reaction: dTDP-glucose = dTDP-4-dehydro-6-deoxy-alpha-D-glucose + H(2)O.
GO:0009225	0.0191816176001235	0.0164938704889193	0.0220615646500123	0.0602163256976589	0.0528084809904069	0.0664729319761954	0.318545135025886	0.312333742224389	0.331887942868426	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	nucleotide-sugar metabolic process	BP	The cellular chemical reactions and pathways involving nucleotide-sugars, any nucleotide-carbohydrate in which the distal phosphoric residue of a nucleoside 5'-diphosphate is in glycosidic linkage with a monosaccharide or monosaccharide derivative.
GO:0015689	-0.0266059347961214	-0.0611043185371271	-0.11347679700236	0.0750179714856149	0.0674809246961694	0.092431142917736	-0.354660813525506	-0.905505056610402	-1.22769007739475	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	molybdate ion transport	BP	The directed movement of molybdate (MoO4 2-) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Molybdate is the bivalent anion derived from molybdic acid.
GO:0006084	-0.0435930695922567	-0.15146292995642	-0.060711970249302	0.0908601532712445	0.0841920107850577	0.11048774321276	-0.479782038911144	-1.79901784675395	-0.54949054514031	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	acetyl-CoA metabolic process	BP	The chemical reactions and pathways involving acetyl-CoA, a derivative of coenzyme A in which the sulfhydryl group is acetylated; it is a metabolite derived from several pathways (e.g. glycolysis, fatty acid oxidation, amino-acid catabolism) and is further metabolized by the tricarboxylic acid cycle. It is a key intermediate in lipid and terpenoid biosynthesis.
GO:0008410	-0.027934132117362	-0.00562476678309742	0.0244114738978239	0.0659794524168661	0.05900148473277	0.072829111854387	-0.423376234480862	-0.0953326311799296	0.335188405793438	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	CoA-transferase activity	MF	Catalysis of the transfer of a coenzyme A (CoA) group from one compound (donor) to another (acceptor).
GO:0015803	0.0668693884404476	0.16385337151094	0.18249399936661	0.072151970781045	0.0671852487012514	0.0805237680404688	0.926785335405069	2.43882957462191	2.26633705559946	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	branched-chain amino acid transport	BP	The directed movement of branched-chain amino acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Branched-chain amino acids are amino acids with a branched carbon skeleton without rings.
GO:0004335	0.0180234811344163	0.0239921306538274	0.0278192532425748	0.0600318041382451	0.0547978929827473	0.0691944187600337	0.300232208462545	0.437829437372366	0.402044756515001	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	galactokinase activity	MF	Catalysis of the reaction: D-galactose + ATP = alpha-D-galactose 1-phosphate + ADP + 2 H(+).
GO:0046835	0.0180234811344163	0.0239921306538274	0.0278192532425748	0.0600318041382451	0.0547978929827473	0.0691944187600337	0.300232208462545	0.437829437372366	0.402044756515001	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carbohydrate phosphorylation	BP	The process of introducing a phosphate group into a carbohydrate, any organic compound based on the general formula Cx(H2O)y.
GO:0003862	-0.0260907413456472	0.0134743064476937	-0.0020346551333115	0.0570167617486822	0.0507334840525454	0.0640067782567224	-0.457597740479363	0.265590008242647	-0.0317881197699216	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3-isopropylmalate dehydrogenase activity	MF	Catalysis of the reaction: 3-carboxy-2-hydroxy-4-methylpentanoate + NAD+ = 3-carboxy-4-methyl-2-oxopentanoate + NADH + H+.
GO:0006241	0.0148662084523083	0.0539616276095568	0.0814289260366383	0.0515715273457608	0.0456615654559833	0.0578996860823351	0.288263877713723	1.1817734909149	1.40637940455919	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	CTP biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of CTP, cytidine 5'-triphosphate.
GO:0140673	-0.00681651898456181	0.0307896937976928	0.0445495846611993	0.0534596466129074	0.0454477159319312	0.0576729469261036	-0.127507744933653	0.677475053835658	0.772452025353945	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	none	none	none
GO:0003993	-0.0117376627199177	-0.0077289668863486	0.0210691396594697	0.0814095539568972	0.0745018524346015	0.0930702426346992	-0.144180408188113	-0.103741942432011	0.226378905469991	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	acid phosphatase activity	MF	Catalysis of the reaction: an orthophosphoric monoester + H2O = an alcohol + phosphate, with an acid pH optimum.
GO:0005351	-0.0194407343041593	0.000239391466148701	-0.0661931335439351	0.0689202796322951	0.0607600680773644	0.0849255215641988	-0.282075673631621	0.00393994729966217	-0.779425693534268	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carbohydrate:proton symporter activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: sugar(out) + H+(out) = sugar(in) + H+(in).
GO:0015562	-0.219800678130453	-0.0272514686772026	-0.135085702626036	0.272589833043618	0.238197114396235	0.329910417824055	-0.806342172326296	-0.114407215831635	-0.409461766976025	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	efflux transmembrane transporter activity	MF	Enables the transfer of a specific substance or related group of substances from the inside of the cell to the outside of the cell across a membrane.
GO:0046944	0.0477484432858617	-0.0673413146922224	-0.0658009143061927	0.0938409218215111	0.0823343742901839	0.107564752980119	0.508823254919437	-0.817900363885451	-0.611733049006809	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein carbamoylation	BP	The addition of a carbamoyl group to a protein amino acid. A carbamoyl group is the acyl group -CO-NH2.
GO:0004146	-0.0049123659919895	-0.0215735025930702	-0.0302198885905588	0.0653606599362117	0.0558259152714705	0.0679628875249941	-0.0751578395442104	-0.386442434273804	-0.444652805245291	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	dihydrofolate reductase activity	MF	Catalysis of the reaction: 5,6,7,8-tetrahydrofolate + NADP+ = 7,8-dihydrofolate + NADPH + H+.
GO:0004526	-0.00756492664426647	-0.0248481773543059	0.0132254227650298	0.0547070827528825	0.0481142828403591	0.0600153533531692	-0.138280571063129	-0.516440771584417	0.220367323128181	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ribonuclease P activity	MF	Catalysis of the endonucleolytic cleavage of RNA, removing 5' extra nucleotides from tRNA precursor.
GO:0006006	0.0547430227309239	0.0675655758074548	-0.0611253467578436	0.081953157820593	0.0788152071347992	0.0941488425264949	0.667979418813417	0.857265726548128	-0.649241616970937	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glucose metabolic process	BP	The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides.
GO:0046537	-0.0568452208331409	-0.0119842373281966	0.0158139797398065	0.129938986665641	0.110095388581819	0.153117377499134	-0.437476251676605	-0.108853217946458	0.103280110971702	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	MF	Catalysis of the reaction: 2-phospho-D-glycerate = 3-phospho-D glycerate; this reaction does not require the cofactor 2,3-bisphosphoglycerate.
GO:0004016	-0.028547037552988	-0.0462211801242723	0.0202173126708623	0.0544274650976707	0.0506694328046369	0.06111691120012	-0.524496915330522	-0.912210332065184	0.330797356637726	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	adenylate cyclase activity	MF	Catalysis of the reaction: ATP = 3',5'-cyclic AMP + diphosphate.
GO:0006171	-0.028547037552988	-0.0462211801242723	0.0202173126708623	0.0544274650976707	0.0506694328046369	0.06111691120012	-0.524496915330522	-0.912210332065184	0.330797356637726	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cAMP biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of the nucleotide cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate).
GO:0008965	-0.0433156098275626	-0.060051620257146	-0.15968643298483	0.0749264059904356	0.0628162180889172	0.0886867289953202	-0.578108735565027	-0.955989107337569	-1.80056739935978	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	phosphoenolpyruvate-protein phosphotransferase activity	MF	Catalysis of the reaction: phosphoenolpyruvate + protein L-histidine = pyruvate + protein N(pi)-phospho-L-histidine.
GO:0042242	-0.0332374377904433	-0.063510698204387	-0.0551393772620413	0.0675652509825364	0.0630995676168612	0.0787502703922368	-0.491930945376554	-1.00651558486141	-0.700180164301721	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cobyrinic acid a,c-diamide synthase activity	MF	Catalysis of the conversion of cobyrinic acid to cobyrinic acid a,c-diamide via the intermediate formation of cobyrinic acid c-monoamide.
GO:0004455	0.00458451047783974	0.069489250691785	-0.0451113649533579	0.0635373997026485	0.055125547921296	0.0694408013838077	0.0721545184300111	1.26056344675243	-0.649637735371485	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ketol-acid reductoisomerase activity	MF	Catalysis of the reaction: (R)-2,3-dihydroxy-3-methylbutanoate + NADP+ = (S)-2-hydroxy-2-methyl-3-oxobutanoate + NADPH + H+.
GO:0009267	0.0210528109849248	0.0433192182136559	0.085196298719686	0.0675064758762338	0.0580375020716251	0.0766069908623117	0.311863576222272	0.746400459485575	1.11212172362718	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellular response to starvation	BP	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nourishment.
