"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Waltera_intestinalis","GO:0006811",0.315866891728961,0.153116531165312,144,81,0.221353612259242,0.502447503145741,"ion transport","BP"
"s__Oscillibacter_sp._MCC667","GO:0006811",0.304256728993066,0.266367011921048,148,85,0.762226457009915,0.896160015467728,"ion transport","BP"
"s__Brotolimicola_acetigignens","GO:0006811",0.290527288803151,0.0109380611878408,144,82,0.0409540791039704,0.259111790749234,"ion transport","BP"
"s__Alistipes_shahii","GO:0006811",0.355580248628377,-0.0332512315270936,120,57,0.0142313161376303,0.185780758039024,"ion transport","BP"
"s__Schaalia_odontolytica","GO:0006811",-0.310288983889335,-0.047583559168925,137,81,0.0557889437658049,0.288877216541838,"ion transport","BP"
"s__Collinsella_aerofaciens","GO:0009243",-0.383613277707237,-0.520920798150856,149,86,0.212072307195507,0.492886620237372,"O antigen biosynthetic process","BP"
"s__Catenibacterium_mitsuokai","GO:0009243",-0.35083633580376,-0.399059653247135,137,83,0.697130643376007,0.861524329995402,"O antigen biosynthetic process","BP"
"s__Dorea_longicatena","GO:0009243",-0.269530201342282,-0.259436765885183,149,86,0.933513853934405,0.974612850378178,"O antigen biosynthetic process","BP"
"s__Ruminococcus_bromii","GO:0009243",0.389361694251435,0.350063682249163,148,86,0.736767056270991,0.882808244109325,"O antigen biosynthetic process","BP"
"s__Dorea_formicigenerans","GO:0009243",-0.31581715944132,-0.393952544931365,149,86,0.521009527122379,0.749703960915435,"O antigen biosynthetic process","BP"
"s__Subdoligranulum_sp._APC924_74","GO:0009243",0.323187863935707,0.152393980848153,148,85,0.18918427683282,0.469143434310346,"O antigen biosynthetic process","BP"
"s__Mogibacterium_kristiansenii","GO:0009243",-0.281400566839868,-0.149458337551888,145,84,0.319753750913184,0.593455770683987,"O antigen biosynthetic process","BP"
"s__Paratractidigestivibacter_faecalis","GO:0009243",-0.51191301431127,-0.280466369073964,129,78,0.0575659110474845,0.29227593746404,"O antigen biosynthetic process","BP"
"s__Blautia_glucerasea","GO:0009243",0.288822782514058,0.136600783055805,149,86,0.245498297335398,0.525010374307395,"O antigen biosynthetic process","BP"
"s__Slackia_isoflavoniconvertens","GO:0009243",-0.307879167957446,-0.24747393744988,147,86,0.632614012353293,0.822303149256745,"O antigen biosynthetic process","BP"
"s__Bacteroides_uniformis","GO:0009243",0.334439458353015,0.160971411779522,145,83,0.185103635855394,0.464456297909026,"O antigen biosynthetic process","BP"
