"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Solobacterium_moorei","GO:0008171",0.339071867823621,0.0920903527989726,92,62,0.122055290286599,0.447833921702039,"O-methyltransferase activity","MF"
"s__Haemophilus_influenzae","GO:0008171",-0.311087049862789,-0.0491418247515808,137,81,0.0563959030147017,0.35589133752861,"O-methyltransferase activity","MF"
"s__Aggregatibacter_segnis","GO:0008171",-0.319635826771654,0.0847069597069597,127,64,0.00808326959274406,0.203151994833322,"O-methyltransferase activity","MF"
"s__Streptococcus_parasanguinis","GO:0015851",0.316349959546041,0.373765475031298,140,78,0.656330568237359,0.854547995830429,"nucleobase transport","BP"
"s__Neisseria_mucosa","GO:0015851",-0.323328674467716,-0.480130815747254,133,73,0.210383168021158,0.53986194679798,"nucleobase transport","BP"
"s__Haemophilus_parainfluenzae","GO:0015851",-0.317795652402229,-0.296361533203638,138,77,0.865727103645916,0.951133710191933,"nucleobase transport","BP"
"s__Neisseria_sicca","GO:0015851",-0.340730382514231,-0.500836066628079,132,72,0.195015976846643,0.525089622351651,"nucleobase transport","BP"
"s__Schaalia_odontolytica","GO:0015851",0.292964885097168,0.203726884779516,137,75,0.513444779816764,0.76774230863826,"nucleobase transport","BP"
"s__Haemophilus_parahaemolyticus","GO:0015851",-0.237984639016897,-0.430013413816231,125,71,0.155094008649324,0.484329524305797,"nucleobase transport","BP"
"s__Streptococcus_cristatus","GO:0015851",0.293422404933196,0.238685365267644,139,78,0.679537689715453,0.865515497606692,"nucleobase transport","BP"
"s__Neisseria_subflava","GO:0015851",-0.310662167229096,-0.521791619280903,126,70,0.0930979109613103,0.411081833671577,"nucleobase transport","BP"
"s__Veillonella_dispar","GO:0015851",0.142234165698225,0.451401230348599,138,76,0.0189977100962965,0.259137891981234,"nucleobase transport","BP"
"s__Lancefieldella_parvula","GO:0015851",0.390964692799555,0.171928083368325,109,68,0.129633052481918,0.455788810220359,"nucleobase transport","BP"
"s__Haemophilus_sputorum","GO:0015851",-0.190172182468694,-0.426486486486486,129,75,0.0773494451988374,0.390979191459395,"nucleobase transport","BP"
"s__Neisseria_sp._HMSC071A01","GO:0015851",-0.342886900747801,-0.450585944955529,117,68,0.416842878126825,0.700948991369121,"nucleobase transport","BP"
"s__Neisseria_meningitidis","GO:0015851",-0.439123844378593,-0.483509811181044,130,74,0.711521937918891,0.881617718482652,"nucleobase transport","BP"
"s__Veillonella_nakazawae","GO:0015851",0.148802354144067,0.505337529310132,134,73,0.00641146624841534,0.193412622634296,"nucleobase transport","BP"
"s__Neisseria_flavescens","GO:0015851",-0.300957036540223,-0.418377785896968,123,69,0.384357422815261,0.677486441864534,"nucleobase transport","BP"
"s__Fusobacterium_pseudoperiodonticum","GO:0015851",-0.374612237557883,-0.359672706019871,117,59,0.90850653459006,0.967441575799646,"nucleobase transport","BP"
"s__Haemophilus_influenzae","GO:0015851",-0.330868809776001,-0.267313738892686,132,76,0.63096846723797,0.840330477082727,"nucleobase transport","BP"
"s__Veillonella_sp._CLA_AA_H247","GO:0015851",0.170885602946672,0.449765258215962,131,71,0.03930584439666,0.319404996088929,"nucleobase transport","BP"
"s__Actinomyces_sp._oral_taxon_181","GO:0015851",0.340336009071648,0.292352092352092,93,55,0.755710174506632,0.90150654654409,"nucleobase transport","BP"
"s__Streptococcus_parasanguinis","GO:0004070",0.297592665550412,0.36671424373452,143,83,0.584901586223876,0.813445845323068,"aspartate carbamoyltransferase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0004070",-0.337261869086862,-0.160696988495989,141,82,0.181092564480817,0.510856692722661,"aspartate carbamoyltransferase activity","MF"
"s__Schaalia_odontolytica","GO:0004070",0.338562463099429,0.327074542897328,140,80,0.922973376822473,0.971643489925872,"aspartate carbamoyltransferase activity","MF"
"s__Haemophilus_parahaemolyticus","GO:0004070",-0.227930493063367,-0.482706766917293,127,76,0.0476334633252874,0.33799811347018,"aspartate carbamoyltransferase activity","MF"
"s__Haemophilus_haemolyticus","GO:0004070",-0.438464540044874,-0.191497698109511,135,82,0.0523581190675184,0.347467081450909,"aspartate carbamoyltransferase activity","MF"
"s__Solobacterium_moorei","GO:0004070",0.379089026915114,0.0264158545491174,91,62,0.027595526891728,0.289702804829765,"aspartate carbamoyltransferase activity","MF"
"s__Streptococcus_sp._HPH0090","GO:0004070",0.292568175007492,0.284575429087624,141,81,0.946798022121219,0.981050010573943,"aspartate carbamoyltransferase activity","MF"
"s__Haemophilus_influenzae","GO:0004070",-0.467242220271193,-0.273644986449865,135,81,0.114018358971775,0.43827900199597,"aspartate carbamoyltransferase activity","MF"
"s__Haemophilus_paraphrohaemolyticus","GO:0004070",-0.213677711339897,-0.494359544317866,117,60,0.0474789693540411,0.33799811347018,"aspartate carbamoyltransferase activity","MF"
"s__Streptococcus_salivarius","GO:0009274",-0.407190591544537,-0.299951314508277,138,79,0.390250010905397,0.682488910892959,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_parasanguinis","GO:0009274",-0.434204968617933,-0.536562804284323,138,79,0.355896258704297,0.657351100912347,"peptidoglycan-based cell wall","CC"
"s__Rothia_mucilaginosa","GO:0009274",-0.294384105536897,-0.369187774251065,138,78,0.565336570810382,0.801252483751352,"peptidoglycan-based cell wall","CC"
"s__Neisseria_mucosa","GO:0009274",0.360705706507233,0.262930298719772,131,75,0.460041256480319,0.730905024178062,"peptidoglycan-based cell wall","CC"
"s__Haemophilus_parainfluenzae","GO:0009274",0.471367633057666,0.135067464181388,137,78,0.00929755867161808,0.209829628031802,"peptidoglycan-based cell wall","CC"
"s__Neisseria_sicca","GO:0009274",0.351678855495649,0.403776379118845,131,74,0.688206299864226,0.869361815049526,"peptidoglycan-based cell wall","CC"
"s__Haemophilus_parahaemolyticus","GO:0009274",0.294967741935484,0.300405170750531,124,72,0.973296805272845,0.991356474254418,"peptidoglycan-based cell wall","CC"
"s__Neisseria_subflava","GO:0009274",0.377727784026997,0.404270371084957,126,72,0.841903631729581,0.940198803869684,"peptidoglycan-based cell wall","CC"
"s__Haemophilus_haemolyticus","GO:0009274",0.431591189643036,0.234613487778045,133,78,0.124623690882074,0.451034463869032,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_vestibularis","GO:0009274",-0.324621916893278,-0.267429406037001,136,79,0.660167077737351,0.856177591202703,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_gordonii","GO:0009274",-0.308055681763697,-0.300219084712756,138,79,0.94753981149406,0.981265070497049,"peptidoglycan-based cell wall","CC"
"s__Actinomyces_oris","GO:0009274",-0.294724878140232,-0.213615857826384,127,76,0.555229317773519,0.794630468642037,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_sp._HSISS2","GO:0009274",-0.41089521165857,-0.317211209842789,131,76,0.45869804186391,0.73011022054377,"peptidoglycan-based cell wall","CC"
"s__Rothia_dentocariosa","GO:0009274",-0.314867060863865,-0.361865975564606,130,74,0.726491405318639,0.887849564511427,"peptidoglycan-based cell wall","CC"
"s__Neisseria_sp._HMSC071A01","GO:0009274",0.370075487822248,0.377018633540373,119,69,0.964485421109263,0.988073154067446,"peptidoglycan-based cell wall","CC"
"s__Neisseria_meningitidis","GO:0009274",0.400559887476273,0.362870813397129,130,76,0.759345607513322,0.902941000674597,"peptidoglycan-based cell wall","CC"
"s__Alloprevotella_sp._oral_taxon_473","GO:0009274",0.390711175616836,0.447822141560799,105,57,0.689608990098763,0.870137843394672,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_sp._HPH0090","GO:0009274",-0.292400171747531,-0.369682948630317,136,77,0.55540816106173,0.794732881351668,"peptidoglycan-based cell wall","CC"
"s__Rothia_sp._HMSC062F03","GO:0009274",-0.355680539932508,-0.299466848940533,126,76,0.666991531669034,0.859386761037707,"peptidoglycan-based cell wall","CC"
"s__Porphyromonas_somerae","GO:0009274",0.435020278610474,0.173699590882525,106,59,0.0806736343650272,0.394800386427683,"peptidoglycan-based cell wall","CC"
"s__Porphyromonas_bobii","GO:0009274",0.46013801380138,0.143062200956938,100,56,0.0390989107802554,0.318814203957579,"peptidoglycan-based cell wall","CC"
"s__Neisseria_flavescens","GO:0009274",0.35001730920535,0.404627766599598,124,71,0.681321637455164,0.866276990974291,"peptidoglycan-based cell wall","CC"
"s__Fusobacterium_pseudoperiodonticum","GO:0009274",0.36219911693491,0.438127974616605,118,61,0.583101725104551,0.812177402824196,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_sp._SK140","GO:0009274",-0.271093936357998,-0.440585730059414,136,77,0.183211369941551,0.513262317421027,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_sp._HMSC061D10","GO:0009274",-0.178046044288362,-0.419618356327217,135,78,0.0666454868664386,0.37469948063481,"peptidoglycan-based cell wall","CC"
"s__Haemophilus_influenzae","GO:0009274",0.424363146672652,0.397313213102687,133,77,0.817769202211955,0.929709000743063,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_sp._HMSC056C01","GO:0009274",-0.285820895522388,-0.397181765602818,135,77,0.390351235362549,0.68249206903797,"peptidoglycan-based cell wall","CC"
"s__Porphyromonas_pasteri","GO:0009274",0.416141001855288,0.0541080931434372,99,58,0.022041117242675,0.269403293153147,"peptidoglycan-based cell wall","CC"
"s__Fusobacterium_periodonticum","GO:0009274",0.456392865684901,0.126452494873548,112,56,0.0294138478484997,0.294792643469988,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_intermedius","GO:0009274",-0.185512197725938,-0.423336157513373,131,78,0.0715572063659496,0.381634113647054,"peptidoglycan-based cell wall","CC"
"s__Streptococcus_salivarius","GO:0008194",0.312547837287882,0.259412166780588,137,76,0.687733489538929,0.869103460701486,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_parasanguinis","GO:0008194",0.367423040304665,0.401011619958988,137,76,0.793440211178273,0.918748162261365,"UDP-glycosyltransferase activity","MF"
"s__Rothia_mucilaginosa","GO:0008194",0.350682323072041,0.547122351332878,137,76,0.0912358012825006,0.408521619337474,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_infantis","GO:0008194",0.406345117122275,0.363308270676692,136,76,0.723923414683784,0.886864574525212,"UDP-glycosyltransferase activity","MF"
"s__Schaalia_odontolytica","GO:0008194",0.325063903539944,0.413143669985775,134,75,0.493196129862062,0.754084538570382,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._263_SSPC","GO:0008194",0.369163984001561,0.422844950213371,135,75,0.671080715676894,0.861263639153822,"UDP-glycosyltransferase activity","MF"
"s__Haemophilus_parahaemolyticus","GO:0008194",-0.334890837053608,-0.26448666423091,122,69,0.611473932753629,0.829067087992384,"UDP-glycosyltransferase activity","MF"
"s__Neisseria_subflava","GO:0008194",-0.237537243167249,-0.432683131656297,123,68,0.155444741443886,0.484877341344806,"UDP-glycosyltransferase activity","MF"
"s__Haemophilus_haemolyticus","GO:0008194",-0.349481762689645,-0.314224751066856,130,75,0.784217294735153,0.914455648981318,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._oral_taxon_431","GO:0008194",0.388817327417585,0.436226930963773,136,76,0.702234770238901,0.876896917397076,"UDP-glycosyltransferase activity","MF"
"s__Rothia_sp._HMSC072B04","GO:0008194",0.29013882925433,0.432574679943101,136,75,0.26674730310399,0.589756295231791,"UDP-glycosyltransferase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0008194",-0.173495878981795,-0.404458041958042,114,65,0.112959066138766,0.437372141958828,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._HPH0090","GO:0008194",0.441293532338308,0.42830062939652,135,74,0.906376033506165,0.966629003108393,"UDP-glycosyltransferase activity","MF"
"s__Prevotella_intermedia","GO:0008194",-0.246578007690899,-0.422792462537784,128,72,0.188293604410838,0.519047802622535,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._HMSC034E03","GO:0008194",0.297658764998537,0.481877667140825,135,75,0.139784901582449,0.467324990390192,"UDP-glycosyltransferase activity","MF"
"s__Rothia_sp._HMSC062F03","GO:0008194",0.252847394075741,0.38523509811181,126,74,0.326925921970857,0.636406197028556,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._HMSC074B11","GO:0008194",0.328655740903326,0.451692745376956,135,75,0.326746800194463,0.636229303777672,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._SK140","GO:0008194",0.383832716118655,0.532233285917496,134,75,0.203502465413422,0.532775859704651,"UDP-glycosyltransferase activity","MF"
"s__Neisseria_sp._oral_taxon_014","GO:0008194",-0.225700307740866,-0.444526705446854,115,61,0.129138144953966,0.455331418772544,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._HMSC061D10","GO:0008194",0.390810359231412,0.445604551920341,134,75,0.658189387263124,0.855230859536767,"UDP-glycosyltransferase activity","MF"
"s__Haemophilus_influenzae","GO:0008194",-0.286910923268104,-0.199644576082932,130,74,0.529870257379432,0.778389030559637,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._HMSC056C01","GO:0008194",0.300400254367261,0.479630156472262,134,75,0.151460746407858,0.480518166738096,"UDP-glycosyltransferase activity","MF"
"s__Alloprevotella_rava","GO:0008194",-0.389855219196112,-0.295292548122737,84,54,0.546797363747746,0.789412291140739,"UDP-glycosyltransferase activity","MF"
"s__Haemophilus_paraphrohaemolyticus","GO:0008194",-0.36974376974377,-0.264646464646465,111,55,0.485242261847317,0.748530930432431,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._Marseille_Q6470","GO:0008194",0.421970802175044,0.397674935209182,133,74,0.837164813640485,0.938073252903287,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._Marseille_Q0941","GO:0008194",0.37791434981953,0.26827880512091,135,75,0.401093115631385,0.690270738456876,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._HMSC062D07","GO:0008194",0.326215810897665,0.34475106685633,133,75,0.892821747700036,0.961875111905567,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._Marseille_Q4154","GO:0008194",0.343832217359319,0.327360236949278,134,74,0.894662413151598,0.962473381241731,"UDP-glycosyltransferase activity","MF"
"s__Fusobacterium_nucleatum","GO:0008194",-0.317884092613423,-0.162111801242236,127,69,0.27691122484946,0.597775001150465,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_sp._oral_taxon_061","GO:0008194",0.336054022313564,0.301616685178329,131,73,0.792310869455773,0.918415618893207,"UDP-glycosyltransferase activity","MF"
"s__Streptococcus_salivarius","GO:0008320",-0.422150055109432,-0.425066118131061,145,83,0.986144369964277,0.995558604761589,"protein transmembrane transporter activity","MF"
"s__Streptococcus_parasanguinis","GO:0008320",-0.435116517083924,-0.591641828638596,145,83,0.129567171845097,0.455788810220359,"protein transmembrane transporter activity","MF"
"s__Neisseria_mucosa","GO:0008320",0.365080179961543,0.441141137343669,137,78,0.535346979419321,0.781986893987593,"protein transmembrane transporter activity","MF"
"s__Haemophilus_parainfluenzae","GO:0008320",0.48863225975902,0.264461640600342,143,82,0.0613507939579839,0.365965038679381,"protein transmembrane transporter activity","MF"
"s__Neisseria_sicca","GO:0008320",0.408670450090541,0.40753982859246,137,77,0.986033763632237,0.995558604761589,"protein transmembrane transporter activity","MF"
"s__Veillonella_atypica","GO:0008320",-0.117576085885945,-0.449819331526649,143,81,0.00999786465943881,0.214277920575272,"protein transmembrane transporter activity","MF"
"s__Neisseria_subflava","GO:0008320",0.41074164606918,0.44827880512091,130,75,0.762381446820669,0.904589483457106,"protein transmembrane transporter activity","MF"
"s__Veillonella_dispar","GO:0008320",-0.0512492202633048,-0.506594399277326,143,81,0.000362360946067978,0.0778811537005227,"protein transmembrane transporter activity","MF"
"s__Haemophilus_haemolyticus","GO:0008320",0.354103272537196,0.226913072343575,137,82,0.326103651531748,0.635559129099799,"protein transmembrane transporter activity","MF"
"s__Streptococcus_vestibularis","GO:0008320",-0.285814537575101,-0.243587590781243,143,83,0.743306895447161,0.895705346122949,"protein transmembrane transporter activity","MF"
"s__Streptococcus_gordonii","GO:0008320",-0.328534876397418,-0.307417824608539,145,83,0.862408505124724,0.949933354533798,"protein transmembrane transporter activity","MF"
"s__Veillonella_parvula","GO:0008320",-0.107640598837782,-0.421354899203,143,80,0.0168811961825073,0.249022666690468,"protein transmembrane transporter activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0008320",0.352743530686899,0.463883299798793,121,71,0.386558514688554,0.67927952773997,"protein transmembrane transporter activity","MF"
"s__Neisseria_meningitidis","GO:0008320",0.471690566773973,0.452507302823759,135,79,0.85924738973687,0.94851522719692,"protein transmembrane transporter activity","MF"
"s__Veillonella_nakazawae","GO:0008320",0.0102445495206501,-0.517495163064783,138,78,5.68181577473806e-05,0.0501367688180839,"protein transmembrane transporter activity","MF"
